2013-10-08,1
2013-10-09,1
2013-10-11,1
2013-10-12,1
2014-01-06,1
2012-04-24,1
2014-01-30,3
2012-05-06,1
2014-04-11,1
2014-04-16,4
2014-04-19,1
2014-05-06,1
2014-05-09,1
2014-05-20,1
2014-05-21,1
2014-05-24,2
2014-05-25,2
2014-05-27,1
2014-05-31,1
2014-06-03,1
2013-05-26,1
2013-05-28,2
2013-05-30,1
2013-06-06,1
2011-09-22,1
2013-06-22,1
2013-06-26,1
2016-01-01,1
2013-07-01,1
2013-07-05,1
2013-07-16,1
2013-07-21,1
2013-08-17,1
2013-08-23,1
2013-08-24,1
2013-08-28,1
2012-09-27,1
2013-09-01,1
2013-09-06,2
2013-09-12,1
2013-09-23,1
2013-09-24,1
2013-09-26,1
2013-09-29,1
2013-09-30,1
2013-10-01,1
2013-10-03,1
2013-10-06,3
