2014-03-05,99.0
2014-03-07,45.0
2014-03-13,110.0
2014-03-14,55.0
2014-03-21,99.0
2014-03-25,0.0
2014-03-26,18.0
2014-03-27,55.0
2014-03-29,155.0
2014-04-03,76.26
2014-04-04,35.0
2014-04-06,0.0
2014-04-08,0.0
2014-04-09,0.0
2014-04-22,65.0
2014-04-23,58.0
2014-04-24,56.0
2014-04-25,126.7
2014-05-02,79.0
2014-05-06,0.0
2014-05-08,232.02
2014-05-19,62.1
2014-05-20,198.0
2014-05-27,55.0
2014-06-03,31.29
2014-06-05,30.0
2014-06-06,79.0
2014-06-18,99.0
2014-06-25,50.0
2014-07-02,276.0
2014-07-12,35.0
2014-07-14,38.0
2014-07-21,75.0
2014-08-07,139.0
2014-08-09,55.0
