2011-01-26,1
2013-10-06,7
2013-10-07,1
2013-10-08,3
2011-04-13,1
2012-02-21,1
2012-10-15,1
2013-10-09,3
2013-10-10,2
2013-10-11,5
2013-10-12,1
2012-02-27,1
2011-04-15,1
2012-10-16,1
2013-10-15,1
2012-10-17,1
2013-10-16,3
2012-02-28,1
2013-10-17,3
2012-02-29,3
2013-10-18,3
2011-04-17,2
2013-10-19,1
2012-10-18,1
2013-10-20,1
2013-10-21,3
2012-03-03,1
2013-10-22,3
2012-10-19,1
2013-10-24,1
2013-10-25,1
2012-03-10,1
2013-10-27,1
2013-10-29,6
2012-03-11,1
2012-03-12,1
2012-10-21,1
2013-10-31,2
2013-11-01,1
2013-11-02,4
2012-03-13,1
2013-11-03,5
2012-03-14,1
2012-10-22,1
2013-11-04,2
2011-01-27,2
2012-03-16,2
2013-11-06,3
2012-10-23,1
2012-03-17,1
2013-11-07,7
2013-11-08,1
2012-10-24,1
2012-03-18,1
2013-11-10,1
2012-10-25,2
2013-11-11,4
2013-11-12,1
2013-11-14,13
2013-11-15,11
2013-11-16,1
2013-11-17,4
2013-11-18,1
2012-10-27,2
2013-11-19,2
2013-11-20,1
2012-03-26,2
2013-11-21,3
2013-11-22,2
2013-11-23,2
2013-11-26,4
2013-11-27,4
2012-10-29,1
2013-11-28,12
2013-11-29,5
2012-03-28,1
2012-03-29,1
2013-12-01,4
2012-10-31,2
2013-12-02,4
2012-03-30,1
2013-12-03,3
2013-12-04,4
2013-12-05,2
2013-12-06,1
2011-04-26,2
2013-12-07,1
2013-12-09,2
2012-04-04,2
2013-12-10,7
2013-12-11,4
2013-12-12,4
2012-04-05,1
2013-12-13,1
2013-12-14,2
2012-11-02,1
2013-12-18,1
2013-12-19,5
2012-04-09,1
2013-12-20,4
2011-04-27,1
2012-04-10,2
2013-12-22,5
2012-04-11,1
2013-12-23,1
2013-12-24,10
2013-12-25,3
2013-12-26,4
2012-04-12,1
2011-04-28,1
2013-12-28,1
2013-12-29,1
2013-12-30,3
2012-04-14,1
2012-04-16,4
2013-12-31,2
2014-01-01,1
2014-01-02,1
2014-01-03,2
2012-04-17,2
2012-11-05,8
2014-01-04,1
2014-01-06,2
2014-01-07,4
2011-05-01,1
2014-01-08,5
2014-01-09,3
2012-11-06,2
2014-01-10,2
2014-01-12,2
2012-11-07,1
2014-01-13,1
2014-01-14,1
2012-04-23,1
2014-01-16,4
2012-11-08,7
2012-04-24,4
2014-01-20,1
2014-01-21,1
2014-01-22,1
2011-05-04,1
2014-01-23,7
2014-01-24,1
2014-01-25,1
2014-01-26,4
2014-01-27,2
2014-01-28,5
2014-01-30,3
2014-02-01,2
2014-02-02,1
2014-02-04,4
2014-02-09,1
2014-02-10,1
2014-02-11,1
2012-11-12,2
2012-04-29,1
2014-02-13,1
2014-02-14,1
2012-04-30,3
2014-02-16,5
2012-11-13,1
2014-02-17,5
