2011-08-01,1600
2011-09-01,5400
2011-10-01,3600
2011-11-01,7200
2011-12-01,900
2012-01-01,9900
2012-02-01,800
2012-03-01,19050
2012-04-01,6300
2012-05-01,15400
2012-06-01,2400
2012-07-01,26950
2012-08-01,12800
2012-09-01,6900
2012-10-01,21800
2012-11-01,36000
2012-12-01,28900
2013-01-01,20900
2013-02-01,38000
2013-03-01,28600
2013-04-01,6900
2013-05-01,11000
2013-06-01,16650
2013-07-01,71050
2013-08-01,44800
2013-09-01,32700
2013-10-01,12700
2013-11-01,25800
2013-12-01,30200
2014-01-01,8850
2014-02-01,41950
2014-03-01,5400
2014-04-01,4800
2014-05-01,25550
2014-06-01,22600
2014-07-01,23050
2014-08-01,17150
2014-09-01,25150
2014-10-01,20100
2014-11-01,18650
2014-12-01,13900
2015-01-01,44750
2015-02-01,11050
2015-03-01,21250
2015-04-01,15264
2015-05-01,7828
2015-06-01,10759
2015-07-01,20882
2015-08-01,16748
2015-09-01,20723
2015-10-01,12137
2015-11-01,12296
2015-12-01,3710
2016-01-01,14681
2016-02-01,8586
2016-03-01,6466
2016-04-01,21205
2016-05-01,7049
2016-08-01,1484
